Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,Demand_MW_z28,Demand_MW_z29,Demand_MW_z30,Demand_MW_z31,Demand_MW_z32,Demand_MW_z33,Demand_MW_z34,Demand_MW_z35,Demand_MW_z36,Demand_MW_z37,Demand_MW_z38,Demand_MW_z39,Demand_MW_z40,Demand_MW_z41,Demand_MW_z42,Demand_MW_z43,Demand_MW_z44,Demand_MW_z45,Demand_MW_z46,Demand_MW_z47,Demand_MW_z48,Demand_MW_z49,Demand_MW_z50,Demand_MW_z51,Demand_MW_z52,Demand_MW_z53,Demand_MW_z54,Demand_MW_z55,Demand_MW_z56,Demand_MW_z57,Demand_MW_z58,Demand_MW_z59,Demand_MW_z60,Demand_MW_z61,Demand_MW_z62,Demand_MW_z63,Demand_MW_z64,Demand_MW_z65,Demand_MW_z66,Demand_MW_z67,Demand_MW_z68,Demand_MW_z69,Demand_MW_z70,Demand_MW_z71,Demand_MW_z72,Demand_MW_z73
,,,,,,,,3544,82.7100445,74.2858733,137.850074,56.6716972,54.3741959,104.153389,95.7292182,130.957571,134.020906,149.33758,0,0,202.945943,148.571747,242.769297,76.5833746,0,255.022637,138.615908,98.0267194,0,0,0,0,75.4623013,67.7763262,125.770502,51.7056509,49.6094759,95.0266016,87.3406265,119.481977,122.276877,136.251377,0,0,185.162128,135.552652,221.495829,69.8725012,0,232.675429,126.469227,89.4368015,0,0,0,0,82.7100449,74.2858739,137.850075,56.6716966,54.3741966,104.153389,95.7292179,130.957571,134.020906,149.337581,0,0,202.945942,148.571746,242.769297,76.5833739,0,255.022637,138.615908,98.0267201,0,0,0,0,0
,,,,,,,,3545,83.1642751,74.6938397,138.607125,56.9829292,54.6728105,104.725384,96.254948,131.676769,134.756927,150.157719,0,0,204.06049,149.387679,244.102548,77.0039584,0,256.423182,139.377165,98.5650668,0,0,0,0,76.7712891,68.9519912,127.952149,52.60255,50.4700142,96.6749567,88.8556587,121.554541,124.397922,138.614828,0,0,188.373997,137.903982,225.337951,71.084527,0,236.711475,128.662994,90.9881945,0,0,0,0,83.1642754,74.6938403,138.607126,56.9829286,54.6728111,104.725383,96.2549478,131.676769,134.756928,150.15772,0,0,204.06049,149.387678,244.102548,77.0039578,0,256.423181,139.377165,98.5650674,0,0,0,0,0
,,,,,,,,3546,79.8243444,71.6940871,133.040574,54.6944582,52.4771153,100.519545,92.3892875,126.388545,129.345003,144.127289,0,0,195.86529,143.388174,234.299233,73.91143,0,246.125062,133.779688,94.6066304,0,0,0,0,75.0543051,67.4098851,125.090508,51.4260979,49.3412561,94.5128286,86.8684086,118.835983,121.615772,135.514718,0,0,184.161026,134.81977,220.298284,69.4947269,0,231.417441,125.785456,88.9532505,0,0,0,0,79.8243447,71.6940877,133.040575,54.6944576,52.4771159,100.519544,92.3892872,126.388545,129.345003,144.127289,0,0,195.865289,143.388173,234.299233,73.9114294,0,246.125061,133.779688,94.606631,0,0,0,0,0
,,,,,,,,3547,74.974765,67.3384463,124.957942,51.3715982,49.2889659,94.412667,86.7763483,118.710045,121.486888,135.371103,0,0,183.965859,134.676893,220.064819,69.4210787,0,231.172192,125.652152,88.8589807,0,0,0,0,71.6713364,64.371478,119.452227,49.1081379,47.1172674,90.252794,82.9529356,113.479616,116.13411,129.40658,0,0,175.860224,128.742956,210.368645,66.3623485,0,220.986621,120.115851,84.9438061,0,0,0,0,74.9747653,67.3384469,124.957942,51.3715977,49.2889664,94.4126665,86.7763481,118.710045,121.486888,135.371104,0,0,183.965858,134.676892,220.064819,69.4210781,0,231.172191,125.652153,88.8589813,0,0,0,0,0
,,,,,,,,3548,71.3809995,64.1107125,118.968333,48.9092034,46.9263978,89.8871846,82.6168976,113.019916,115.663657,128.88236,0,0,175.147823,128.221425,209.516452,66.0935181,0,220.091415,119.629268,84.5997031,0,0,0,0,70.8723438,63.6538643,118.120573,48.56068,46.5920038,89.2466551,82.0281757,112.214544,114.839446,127.963954,0,0,173.899732,127.307729,208.023454,65.6225405,0,218.52306,118.776798,83.9968519,0,0,0,0,71.3809998,64.1107131,118.968333,48.9092028,46.9263984,89.8871841,82.6168974,113.019916,115.663657,128.882361,0,0,175.147823,128.221424,209.516452,66.0935175,0,220.091415,119.629268,84.5997037,0,0,0,0,0
,,,,,,,,3549,67.0390896,60.2110342,111.731816,45.934191,44.0719941,84.4195943,77.5915389,106.145225,108.628154,121.042801,0,0,164.494062,120.422068,196.772143,62.0732311,0,206.70386,112.352548,79.4537358,0,0,0,0,65.3813946,58.7221785,108.968991,44.798363,42.9822131,82.3321266,75.6729104,103.520542,105.942075,118.04974,0,0,160.42657,117.444357,191.906501,60.5383284,0,201.592633,109.574374,77.4890603,0,0,0,0,67.0390899,60.2110347,111.731816,45.9341905,44.0719946,84.4195938,77.5915386,106.145225,108.628155,121.042801,0,0,164.494062,120.422068,196.772142,62.0732306,0,206.703859,112.352548,79.4537363,0,0,0,0,0
,,,,,,,,3550,59.4106878,53.3595992,99.017813,40.7073231,39.0570262,74.8134587,68.7623701,94.0669223,96.2673182,107.269297,0,0,145.776225,106.719198,174.381371,55.0098961,0,183.182954,99.567912,70.412667,0,0,0,0,58.8364552,52.8438533,98.0607587,40.3138675,38.6795215,74.090351,68.0977491,93.1577207,95.3368487,106.232489,0,0,144.367228,105.687707,172.695892,54.4781993,0,181.412404,98.6055407,69.7320951,0,0,0,0,59.410688,53.3595997,99.0178134,40.7073227,39.0570267,74.8134583,68.7623699,94.0669223,96.2673185,107.269298,0,0,145.776225,106.719198,174.38137,55.0098956,0,183.182954,99.5679121,70.4126675,0,0,0,0,0
,,,,,,,,3551,52.6373083,47.2761009,87.7288471,36.0663038,34.6041564,66.2840178,60.9228105,83.3424047,85.2919347,95.0395844,0,0,129.156358,94.5522019,154.500247,48.7382484,0,162.298367,88.2162296,62.3849579,0,0,0,0,52.8525106,47.4693845,88.0875177,36.2137573,34.745632,66.5550134,61.1718873,83.6831418,85.6406422,95.4281442,0,0,129.684401,94.9387691,155.131906,48.9375098,0,162.961908,88.5768928,62.6400126,0,0,0,0,52.6373085,47.2761013,87.7288475,36.0663034,34.6041568,66.2840175,60.9228103,83.3424047,85.291935,95.0395849,0,0,129.156358,94.5522013,154.500247,48.738248,0,162.298367,88.2162297,62.3849584,0,0,0,0,0
,,,,,,,,3552,48.308758,43.3884216,80.5145967,33.1004453,31.7585354,60.8332509,55.9129144,76.4888669,78.2780801,87.2241464,0,0,118.535379,86.7768431,141.795151,44.7303315,0,148.952004,80.9619,57.2548243,0,0,0,0,47.9395561,43.0568236,79.8992602,32.8474736,31.5158193,60.3683299,55.4855974,75.9042972,77.6798363,86.5575319,0,0,117.629466,86.1136471,140.711475,44.3884779,0,147.813631,80.343145,56.8172517,0,0,0,0,48.3087582,43.3884219,80.5145971,33.100445,31.7585358,60.8332505,55.9129142,76.4888669,78.2780804,87.2241469,0,0,118.535378,86.7768426,141.795151,44.7303311,0,148.952004,80.9619001,57.2548247,0,0,0,0,0
,,,,,,,,3553,45.0089065,40.424666,75.0148441,30.8394359,29.5891885,56.6778822,52.0936418,71.2641019,72.9310985,81.2660811,0,0,110.438521,80.849332,132.109476,41.6749134,0,138.777462,75.4315933,53.3438892,0,0,0,0,44.8625846,40.2932473,74.7709743,30.7391783,29.4929954,56.493625,51.9242877,71.0324256,72.6940028,81.0018888,0,0,110.07949,80.5864945,131.679994,41.5394302,0,138.326303,75.1863686,53.1704706,0,0,0,0,45.0089067,40.4246663,75.0148444,30.8394356,29.5891889,56.6778819,52.0936416,71.2641019,72.9310987,81.2660816,0,0,110.43852,80.8493315,132.109475,41.6749131,0,138.777461,75.4315933,53.3438895,0,0,0,0,0
,,,,,,,,3554,42.5907966,38.2528451,70.9846611,29.1825829,27.9995052,53.632855,49.2949035,67.435428,69.0128649,76.9000495,0,0,104.505195,76.5056903,125.011875,39.4359228,0,131.321623,71.3790203,50.4779812,0,0,0,0,42.7206045,38.3694318,71.2010074,29.2715253,28.0848418,53.7963167,49.445144,67.640957,69.2232017,77.1344247,0,0,104.823705,76.7388635,125.392885,39.5561152,0,131.721864,71.5965686,50.6318275,0,0,0,0,42.5907968,38.2528454,70.9846614,29.1825826,27.9995055,53.6328547,49.2949034,67.435428,69.0128652,76.9000499,0,0,104.505195,76.5056898,125.011875,39.4359225,0,131.321623,71.3790204,50.4779815,0,0,0,0,0
,,,,,,,,3555,41.5754577,37.3409204,69.2924295,28.4868877,27.3320139,52.3542801,48.1197427,65.827808,67.3676398,75.0667986,0,0,102.013855,74.6818407,122.031668,38.4957942,0,128.190995,69.6773875,49.2746165,0,0,0,0,41.3946167,37.1784983,68.9910279,28.3629781,27.2131277,52.1265544,47.910436,65.5414765,67.0746104,74.7402802,0,0,101.570124,74.3569967,121.500866,38.3283488,0,127.633402,69.3743113,49.0602865,0,0,0,0,41.5754579,37.3409207,69.2924298,28.4868874,27.3320142,52.3542798,48.1197426,65.827808,67.3676401,75.0667991,0,0,102.013854,74.6818402,122.031667,38.4957939,0,128.190994,69.6773875,49.2746169,0,0,0,0,0
,,,,,,,,3556,41.8560119,37.5928996,69.7600198,28.6791193,27.5164523,52.7075705,48.4444582,66.2720188,67.8222415,75.5733548,0,0,102.702251,75.1857991,122.855146,38.7555666,0,129.056037,70.1475755,49.6071252,0,0,0,0,40.8846214,36.720447,68.1410357,28.0135369,26.877853,51.4843381,47.3201637,64.7339839,66.2482292,73.8194554,0,0,100.318747,73.440894,120.003935,37.856131,0,126.060916,68.519597,48.4558476,0,0,0,0,41.8560121,37.5928999,69.7600201,28.679119,27.5164526,52.7075703,48.4444581,66.2720188,67.8222417,75.5733552,0,0,102.702251,75.1857986,122.855146,38.7555662,0,129.056036,70.1475756,49.6071255,0,0,0,0,0
,,,,,,,,3557,42.670955,38.3248392,71.1182583,29.2375062,28.0522019,53.7337952,49.3876794,67.5623454,69.1427511,77.0447798,0,0,104.70188,76.6496784,125.247155,39.5101435,0,131.568778,71.5133598,50.5729837,0,0,0,0,40.6976232,36.5524949,67.829372,27.8854085,26.7549189,51.2488588,47.1037305,64.4379034,65.9452227,73.4818196,0,0,99.8599087,73.1049898,119.455061,37.6829844,0,125.484338,68.2062018,48.2342201,0,0,0,0,42.6709552,38.3248395,71.1182586,29.2375059,28.0522022,53.7337949,49.3876793,67.5623454,69.1427514,77.0447803,0,0,104.70188,76.6496779,125.247155,39.5101432,0,131.568778,71.5133598,50.572984,0,0,0,0,0
,,,,,,,,3558,46.8124691,42.0445324,78.0207818,32.0752103,30.7748639,58.9490351,54.1810985,74.1197427,75.8535379,84.5225136,0,0,114.863929,84.0890648,137.403266,43.3448788,0,144.338446,78.4542306,55.4814448,0,0,0,0,42.3466079,38.0335275,70.5776799,29.0152684,27.8389737,53.3253581,49.0122777,67.0487959,68.6171888,76.4591532,0,0,103.906029,76.067055,124.295136,39.2098221,0,130.568708,70.9697781,50.1885723,0,0,0,0,46.8124693,42.0445328,78.0207821,32.0752099,30.7748643,58.9490348,54.1810983,74.1197427,75.8535381,84.5225141,0,0,114.863929,84.0890643,137.403266,43.3448784,0,144.338446,78.4542307,55.4814452,0,0,0,0,0
,,,,,,,,3559,51.1810985,45.9682088,85.3018308,35.0685304,33.6468333,64.4502722,59.2373825,81.0367393,82.9323355,92.4103167,0,0,125.583251,91.9364176,150.226002,47.389906,0,157.808387,85.7757299,60.6590797,0,0,0,0,46.0695734,41.3773021,76.7826224,31.5661892,30.2864788,58.0135369,53.3212655,72.9434912,74.6497717,83.1811742,0,0,113.041083,82.7546041,135.222729,42.6570124,0,142.047851,77.2091925,54.6009759,0,0,0,0,51.1810987,45.9682092,85.3018312,35.0685301,33.6468337,64.4502718,59.2373823,81.0367393,82.9323358,92.4103172,0,0,125.583251,91.9364171,150.226002,47.3899056,0,157.808387,85.77573,60.6590801,0,0,0,0,0
,,,,,,,,3560,54.7748639,49.1959426,91.2914399,37.5309253,36.0094013,68.9757546,63.3968333,86.7268679,88.7555665,98.8990599,0,0,134.401287,98.3918852,160.774369,50.7174666,0,168.889164,91.7986145,64.9183572,0,0,0,0,50.2855344,45.1638596,83.809224,34.4549032,33.0580828,63.3225248,58.20085,79.6187628,81.48119,90.793326,0,0,123.385802,90.3277192,147.597356,46.56068,0,155.047064,84.2748308,59.5976704,0,0,0,0,54.7748642,49.195943,91.2914403,37.5309249,36.0094017,68.9757542,63.3968331,86.7268679,88.7555669,98.8990604,0,0,134.401286,98.3918846,160.774369,50.7174662,0,168.889163,91.7986146,64.9183577,0,0,0,0,0
,,,,,,,,3561,58.7159822,52.7356507,97.8599703,40.2313211,38.6003216,73.9386442,67.9583127,92.9669718,95.1416378,106.014968,0,0,144.071623,105.471301,172.342281,54.3666502,0,181.040945,98.4036368,69.5893122,0,0,0,0,55.1644892,49.5458839,91.9408154,37.7978908,36.2655439,69.4663939,63.8477885,87.3437746,89.3869039,99.60255,0,0,135.357312,99.0917677,161.917992,51.0782308,0,170.090509,92.4515977,65.3801354,0,0,0,0,58.7159824,52.7356511,97.8599707,40.2313207,38.6003221,73.9386439,67.9583125,92.9669718,95.1416382,106.014968,0,0,144.071623,105.471301,172.342281,54.3666497,0,181.040945,98.4036369,69.5893127,0,0,0,0,0
,,,,,,,,3562,63.3651658,56.9113063,105.60861,43.4168728,41.6567294,79.7931717,73.3393122,100.328179,102.675037,114.409327,0,0,155.479342,113.822613,185.988496,58.6714498,0,195.375928,106.195324,75.0994557,0,0,0,0,60.2984417,54.1569337,100.497403,41.3155989,39.6406422,75.931371,69.7898631,95.4725327,97.7058083,108.872186,0,0,147.95451,108.313868,176.987093,55.8318905,0,185.920195,101.055722,71.4648198,0,0,0,0,63.365166,56.9113068,105.60861,43.4168724,41.6567299,79.7931713,73.339312,100.328179,102.675038,114.409328,0,0,155.479342,113.822612,185.988496,58.6714493,0,195.375927,106.195324,75.0994562,0,0,0,0,0
,,,,,,,,3563,68.0009896,61.0749629,113.334983,46.5932707,44.7043543,85.6308758,78.7048491,107.668234,110.186789,122.779565,0,0,166.85428,122.149926,199.595497,62.9638793,0,209.669718,113.964622,80.5937655,0,0,0,0,64.8373996,58.2335904,108.062333,44.4256257,42.6245868,81.6470959,75.0432866,102.659216,105.060601,117.067527,0,0,159.091768,116.467181,190.309775,60.0346293,0,199.915316,108.662679,76.8443255,0,0,0,0,68.0009899,61.0749634,113.334983,46.5932702,44.7043548,85.6308754,78.7048489,107.668234,110.186789,122.779565,0,0,166.85428,122.149925,199.595497,62.9638787,0,209.669718,113.964622,80.593766,0,0,0,0,0
,,,,,,,,3564,72.7169718,65.3106136,121.194953,49.8245918,47.8046759,91.56952,84.1631618,115.135205,117.828427,131.294532,0,0,178.425903,130.621227,213.437778,67.3305294,0,224.210663,121.868258,86.1830777,0,0,0,0,69.2743586,62.2186369,115.457264,47.4657642,45.5414765,87.2343775,80.1786558,109.684401,112.250118,125.078703,0,0,169.97875,124.437274,203.333071,64.1429246,0,213.595939,116.098694,82.1029435,0,0,0,0,72.7169721,65.3106141,121.194954,49.8245913,47.8046765,91.5695196,84.1631616,115.135205,117.828427,131.294533,0,0,178.425903,130.621226,213.437778,67.3305289,0,224.210663,121.868258,86.1830783,0,0,0,0,0
,,,,,,,,3565,77.3661554,69.4862692,128.943592,53.0101435,50.8610836,97.4240475,89.5441613,122.496413,125.361826,139.688892,0,0,189.833622,138.972538,227.083993,71.6353291,0,238.545646,129.659946,91.6932212,0,0,0,0,72.5213285,65.1348969,120.868881,49.6905399,47.6760586,91.3231544,83.9367228,114.825437,117.511412,130.941288,0,0,177.945852,130.269794,212.863529,67.1493783,0,223.60743,121.540375,85.9512042,0,0,0,0,77.3661557,69.4862698,128.943593,53.0101429,50.8610842,97.424047,89.5441611,122.496413,125.361826,139.688892,0,0,189.833622,138.972538,227.083993,71.6353284,0,238.545645,129.659946,91.6932218,0,0,0,0,0
,,,,,,,,3566,81.0667986,72.809995,135.111331,55.5457694,53.2939139,102.084117,93.8273132,128.355765,131.358239,146.370609,0,0,198.913904,145.61999,237.946066,75.0618506,0,249.955962,135.86195,96.0791687,0,0,0,0,77.0942862,69.2420904,128.490477,52.8238628,50.6823548,97.0816937,89.2294979,122.065953,124.921297,139.198017,0,0,189.166536,138.484181,226.286007,71.3835983,0,237.707382,129.204313,91.3710058,0,0,0,0,81.0667989,72.8099957,135.111332,55.5457688,53.2939145,102.084116,93.8273129,128.355765,131.358239,146.370609,0,0,198.913904,145.619989,237.946066,75.0618499,0,249.955962,135.86195,96.0791694,0,0,0,0,0
,,,,,,,,3567,82.8169223,74.3818654,138.028204,56.7449283,54.4444582,104.287976,95.8529193,131.126794,134.194087,149.530554,0,0,203.208189,148.763731,243.083004,76.6823355,0,255.352177,138.795027,98.1533894,0,0,0,0,81.3102471,73.0286479,135.517079,55.7125767,53.4539588,102.390682,94.1090823,128.741225,131.752715,146.810168,0,0,199.511255,146.057296,238.660633,75.2872659,0,250.706595,136.269951,96.3677003,0,0,0,0,82.8169227,74.381866,138.028204,56.7449276,54.4444588,104.287976,95.8529191,131.126794,134.194088,149.530555,0,0,203.208189,148.76373,243.083003,76.6823348,0,255.352177,138.795027,98.1533901,0,0,0,0,0
,,,,,,,,3568,83.8589807,75.3177882,139.764968,57.4589312,55.1295151,105.600198,97.0590054,132.776719,135.882608,151.412049,0,0,205.765092,150.635576,246.141638,77.6472044,0,258.565191,140.54144,99.3884216,0,0,0,0,83.6392256,75.1204156,139.398709,57.3083583,54.9850464,105.323469,96.8046592,132.428774,135.526523,151.015268,0,0,205.225878,150.240831,245.496616,77.4437274,0,257.887612,140.173147,99.127971,0,0,0,0,83.8589811,75.3177888,139.764968,57.4589306,55.1295158,105.600197,97.0590052,132.776719,135.882608,151.412049,0,0,205.765091,150.635576,246.141637,77.6472037,0,258.56519,140.54144,99.3884222,0,0,0,0,0
,,,,,,,,3569,83.2711529,74.7898318,138.785255,57.0561603,54.7430727,104.85997,96.3786492,131.845992,134.930109,150.350693,0,0,204.322736,149.579664,244.416254,77.1029193,0,256.752721,139.556284,98.6917368,0,0,0,0,83.3842279,74.8913899,138.973713,57.1336377,54.8174091,105.002361,96.5095231,132.025028,135.113332,150.554856,0,0,204.600189,149.78278,244.748151,77.2076185,0,257.10137,139.745789,98.8257516,0,0,0,0,83.2711532,74.7898324,138.785255,57.0561597,54.7430734,104.85997,96.3786489,131.845992,134.930109,150.350694,0,0,204.322736,149.579663,244.416254,77.1029187,0,256.752721,139.556284,98.6917374,0,0,0,0,0
,,,,,,,,3570,79.2899555,71.2141267,132.149926,54.3283028,52.1258041,99.8466106,91.7707818,125.54243,128.479095,143.16242,0,0,194.554057,142.428253,232.730703,73.4166254,0,244.477363,132.884092,93.9732806,0,0,0,0,80.4432552,72.2499606,134.072092,55.1185267,52.8839918,101.298914,93.1056194,127.368487,130.347867,145.244766,0,0,197.383913,144.499921,236.115851,74.4844955,0,248.03337,134.816937,95.3401543,0,0,0,0,79.2899558,71.2141273,132.149926,54.3283022,52.1258047,99.8466101,91.7707815,125.54243,128.479095,143.16242,0,0,194.554057,142.428252,232.730702,73.4166248,0,244.477362,132.884092,93.9732812,0,0,0,0,0
,,,,,,,,3571,74.73429,67.1224641,124.55715,51.2068283,49.1308758,94.1098466,86.4980208,118.329292,121.097229,134.936912,0,0,183.375804,134.244928,219.358981,69.1984166,0,230.430727,125.249134,88.5739733,0,0,0,0,75.9552967,68.2191091,126.592161,52.043444,49.9335747,95.6474107,87.911223,120.262553,123.075712,137.141508,0,0,186.371793,136.438218,222.942862,70.3289784,0,234.195498,127.295451,90.0210924,0,0,0,0,74.7342903,67.1224647,124.557151,51.2068278,49.1308764,94.1098461,86.4980206,118.329292,121.09723,134.936913,0,0,183.375804,134.244927,219.35898,69.198416,0,230.430727,125.249134,88.5739739,0,0,0,0,0
,,,,,,,,3572,71.9688273,64.638669,119.948046,49.3119743,47.3128402,90.6274122,83.2972538,113.950643,116.616155,129.943716,0,0,176.590178,129.277338,211.241836,66.6378031,0,221.903884,120.614424,85.2963879,0,0,0,0,74.2213128,66.6617346,123.702188,50.8553439,48.7936408,93.4638754,85.9042972,117.517079,120.266016,134.010704,0,0,182.11711,133.323469,217.853298,68.7234378,0,228.849048,124.389422,87.9660003,0,0,0,0,71.9688276,64.6386695,119.948046,49.3119737,47.3128407,90.6274117,83.2972536,113.950643,116.616156,129.943717,0,0,176.590178,129.277337,211.241835,66.6378025,0,221.903884,120.614424,85.2963885,0,0,0,0,0
,,,,,,,,3573,67.2394854,60.3910193,112.065809,46.0714993,44.2037358,84.6719446,77.8234785,106.462519,108.95287,121.404626,0,0,164.985774,120.782039,197.360341,62.2587828,0,207.321747,112.688397,79.691242,0,0,0,0,68.9173619,61.8980009,114.86227,47.2211554,45.3067842,86.7848261,79.7654651,109.119156,111.671651,124.434126,0,0,169.102786,123.796002,202.28522,63.8123721,0,212.495199,115.500394,81.6798363,0,0,0,0,67.2394857,60.3910198,112.06581,46.0714988,44.2037363,84.6719441,77.8234783,106.462519,108.95287,121.404627,0,0,164.985774,120.782038,197.360341,62.2587822,0,207.321746,112.688397,79.6912425,0,0,0,0,0
,,,,,,,,3574,60.3592281,54.211529,100.598714,41.3572489,39.6806037,76.0079169,69.8602177,95.5687778,97.8043048,108.98194,0,0,148.103662,108.423058,177.165512,55.8881742,0,186.10762,101.157595,71.5368629,0,0,0,0,61.7944278,55.5005509,102.990713,42.3406265,40.6241146,77.8152054,71.5213285,97.8411774,100.12986,111.573273,0,0,151.625216,111.001102,181.378089,57.2170628,0,190.532819,103.562884,73.2378404,0,0,0,0,60.3592284,54.2115294,100.598714,41.3572484,39.6806041,76.0079165,69.8602175,95.5687778,97.8043052,108.98194,0,0,148.103661,108.423057,177.165512,55.8881737,0,186.10762,101.157595,71.5368634,0,0,0,0,0
,,,,,,,,3575,53.8797625,48.3920089,89.7996042,36.9176151,35.420955,67.8485898,62.3608362,85.309624,87.3051707,97.2829045,0,0,132.204973,96.7840178,158.147081,49.888669,0,166.129268,90.2984909,63.8574963,0,0,0,0,55.3344876,49.6985676,92.2241461,37.9143712,36.3773021,69.6804659,64.0445459,87.6129388,89.6623642,99.9094916,0,0,135.774437,99.3971352,162.416968,51.2356367,0,170.61467,92.7365024,65.581615,0,0,0,0,53.8797627,48.3920093,89.7996045,36.9176147,35.4209554,67.8485895,62.3608361,85.309624,87.305171,97.282905,0,0,132.204973,96.7840172,158.14708,49.8886686,0,166.129267,90.298491,63.8574967,0,0,0,0,0
,,,,,,,,3576,48.9633845,43.9763731,81.6056408,33.5489856,32.1888916,61.6575952,56.6705839,77.5253587,79.3388174,88.4061108,0,0,120.141638,87.9527462,143.716601,45.3364671,0,150.970435,82.0590054,58.0306779,0,0,0,0,50.4725327,45.3318117,84.1208878,34.5830316,33.1810168,63.5580041,58.4172832,79.9148434,81.7841964,91.1309617,0,0,123.84464,90.6636235,148.14623,46.7338265,0,155.623642,84.588226,59.819298,0,0,0,0,48.9633847,43.9763734,81.6056411,33.5489853,32.188892,61.6575949,56.6705837,77.5253587,79.3388177,88.4061113,0,0,120.141638,87.9527456,143.7166,45.3364667,0,150.970435,82.0590055,58.0306783,0,0,0,0,0
,,,,,,,,3577,45.7971302,41.1326076,76.3285503,31.3795151,30.1073726,57.6704602,53.0059377,72.5121227,74.2083128,82.6892628,0,0,112.372588,82.2652153,134.423058,42.4047501,0,141.207818,76.7525978,54.2780802,0,0,0,0,47.0045648,42.2170628,78.3409413,32.2068314,30.9011491,59.1909334,54.4034315,74.4238942,76.164804,84.8693531,0,0,115.335275,84.4341256,137.967102,43.5227452,0,144.930741,78.7761687,55.7091138,0,0,0,0,45.7971303,41.132608,76.3285506,31.3795148,30.107373,57.6704599,53.0059375,72.5121227,74.208313,82.6892632,0,0,112.372588,82.2652147,134.423058,42.4047498,0,141.207818,76.7525978,54.2780805,0,0,0,0,0
,,,,,,,,3578,43.5526967,39.1167739,72.5878278,29.8416626,28.6318654,54.8441366,50.4082138,68.9584364,70.5714993,78.6368135,0,0,106.865413,78.2335478,127.83523,40.326571,0,134.287482,72.9910935,51.6180109,0,0,0,0,44.9645837,40.3848575,74.9409728,30.8090666,29.5600504,56.6220683,52.0423422,71.1939241,72.8592791,81.1860538,0,0,110.329765,80.7697151,131.97938,41.6338738,0,138.6408,75.3573115,53.2913584,0,0,0,0,43.5526969,39.1167742,72.5878281,29.8416622,28.6318658,54.8441363,50.4082136,68.9584364,70.5714995,78.6368139,0,0,106.865413,78.2335473,127.83523,40.3265707,0,134.287481,72.9910936,51.6180113,0,0,0,0,0
,,,,,,,,3579,42.5106383,38.1808511,70.8510639,29.1276596,27.9468085,53.5319149,49.2021277,67.3085107,68.8829788,76.7553192,0,0,104.308511,76.3617022,124.776596,39.3617021,0,131.074468,71.2446809,50.3829787,0,0,0,0,43.4005981,38.9801669,72.3343302,29.7374469,28.5318747,54.6526051,50.2321738,68.7176137,70.3250433,78.3621911,0,0,106.492208,77.9603337,127.388793,40.185739,0,133.818511,72.7361876,51.4377459,0,0,0,0,42.5106385,38.1808514,70.8510642,29.1276593,27.9468089,53.5319146,49.2021275,67.3085107,68.882979,76.7553196,0,0,104.308511,76.3617017,124.776596,39.3617018,0,131.074468,71.244681,50.3829791,0,0,0,0,0
